timestamp,AccX,AccY,AccZ
1753032479801,0.7180500626564026,0.5910000205039978,8.779050827026367
1753032479868,1.0459500551223755,0.26805001497268677,8.479949951171875
1753032479935,-0.859950065612793,0.921000063419342,12.103050231933594
1753032480002,0.7249500155448914,0.7990500330924988,7.581000328063965
1753032480070,-0.7930500507354736,1.078950047492981,8.89905071258545
1753032480137,-0.4249500334262848,1.0459500551223755,9.457050323486328
1753032480204,0.39705002307891846,,9.910950660705566
1753032480205,,0.6820500493049622,
1753032480272,0.5290500521659851,0.49500003457069397,10.24905014038086
1753032480339,-0.5320500135421753,1.1680500507354736,9.496950149536133
1753032480406,-0.3270000219345093,0.9120000600814819,9.613950729370117
1753032480473,0.46695002913475037,0.7630500197410583,9.390000343322754
1753032480540,0.09405000507831573,0.895050048828125,10.384950637817383
1753032480608,0.24900001287460327,,10.336950302124023
1753032480609,,0.37800002098083496,
1753032480675,-0.208950012922287,0.8350500464439392,9.957000732421875
1753032480743,0.1099500060081482,0.9259500503540039,9.688950538635254
1753032480809,0.0580500029027462,,9.339000701904297
1753032480810,,0.8209500312805176,
1753032480877,0.08595000207424164,0.9120000600814819,9.904050827026367
1753032480944,-0.17100000381469727,,
1753032480945,,0.8380500674247742,10.146000862121582
1753032481011,-0.364950031042099,0.8520000576972961,10.641000747680664
1753032481078,0.06195000186562538,,
1753032481079,0.019050000235438347,0.6649500131607056,9.646050453186035
1753032481148,-0.2740500271320343,1.1509500741958618,9.67905044555664
1753032481216,0.25394999980926514,0.7489500641822815,10.00005054473877
1753032481281,0.036000002175569534,0.5959500074386597,9.882000923156738
1753032481347,-0.013050000183284283,,
1753032481348,0.1960500031709671,0.7660500407218933,10.183950424194336
1753032481415,0.1870500147342682,0.6559500098228455,9.531000137329102
1753032481482,-0.013050000183284283,0.6649500131607056,9.459000587463379
1753032481550,0.13199999928474426,0.7129500508308411,9.70305061340332
1753032481617,-0.4249500334262848,,9.918000221252441
